# x_1,x_2,Class_label
3.40689395e-01,9.49793776e-01,0
-8.93194965e-01,-1.98146944e-01,0
-2.71107998e-01,-4.25324687e-01,1
-8.27397206e-01,-5.97102753e-01,0
-6.42056909e-01,-6.66672500e-01,0
-6.51484032e-01,-6.57124977e-01,1
7.20193616e-01,-7.09474053e-01,0
1.58654735e-02,5.81039213e-01,1
8.42689561e-01,-3.42848622e-01,0
-5.02139429e-01,-1.04285151e+00,0
1.12153074e+00,-8.41991349e-02,0
-1.50907932e-01,-9.05265944e-01,0
4.45458405e-01,-4.86332877e-01,1
5.56003532e-01,1.19826178e-01,1
4.84154598e-02,-4.68068534e-01,1
4.64197798e-01,7.99422057e-01,0
-9.03556617e-01,2.12816636e-01,0
-5.88553010e-01,3.13340935e-01,1
4.24643917e-01,4.65020525e-01,1
-2.34811249e-01,1.11024979e+00,0
-4.21407754e-01,3.25428726e-01,1
-2.77616779e-01,5.09169859e-01,1
8.84856683e-01,1.73524424e-01,0
-9.27231988e-01,-3.93942857e-02,0
-6.02175730e-01,-2.31061166e-01,1
-2.63346495e-01,5.33984413e-01,1
9.34571516e-01,-2.83481202e-01,0
-5.93127716e-01,-6.10424178e-01,0
-3.09107378e-01,1.01393068e+00,0
2.72571091e-01,-9.30906436e-01,0
6.95402589e-01,-8.04348168e-01,0
9.75721427e-01,3.37096449e-01,0
2.97803526e-01,1.02126613e+00,0
-6.30521290e-02,5.78390260e-01,1
3.14761370e-01,-9.15078968e-01,0
7.58155949e-02,-7.74119740e-01,0
-5.76245975e-01,-2.84859067e-01,1
-8.22919597e-01,-7.98508981e-01,0
4.71841122e-01,-8.72802022e-01,0
-2.69811512e-01,-1.09157413e+00,0
5.00045470e-01,-1.19193097e-01,1
9.76964021e-02,5.65867062e-01,1
1.26663132e-01,4.94606552e-01,1
7.59382294e-01,-6.23089092e-01,0
-4.12557327e-01,-3.18610195e-01,1
-3.02531691e-01,5.08620711e-01,1
-4.52123640e-01,2.44368846e-01,1
-8.35719748e-01,-7.35113705e-01,0
-5.30712263e-01,-9.53507927e-01,0
-4.80602811e-01,8.10412936e-01,0
4.88796475e-01,8.88078974e-01,0
-9.70109083e-01,-3.89750623e-01,0
-4.09203328e-02,5.76972442e-01,1
8.67206009e-03,-5.04382555e-01,1
-4.58543168e-01,-1.70370978e-01,1
-1.19380761e-01,-9.29012979e-01,0
-4.55607327e-01,2.03961352e-01,1
3.54900178e-01,7.21333437e-01,0
-2.57020303e-01,5.53336466e-01,1
8.95580063e-01,2.38700774e-01,0
-4.88518586e-01,-6.44044306e-01,0
-3.84355286e-03,-4.98709869e-01,1
-9.85823406e-01,9.45485318e-02,0
-6.87785327e-01,1.00327959e-01,1
1.52344271e-01,-4.85024096e-01,1
-8.89293934e-01,-2.56543694e-01,0
-4.31411225e-01,1.07816985e+00,0
-4.37002227e-01,9.24204689e-01,0
1.74448416e-01,5.43058728e-01,1
1.00402518e+00,-6.80074592e-01,0
-4.73015731e-01,-3.99999790e-01,1
3.67545130e-01,5.13180200e-01,1
7.24037427e-02,4.88485917e-01,1
4.82224798e-01,3.96510444e-01,1
6.13860628e-01,2.44851246e-02,1
-1.07249624e+00,-3.17260858e-01,0
1.72258331e-01,4.87223860e-01,1
1.45338000e-03,-3.20233158e-01,1
-3.82866984e-01,3.83586323e-01,1
2.48089422e-02,-5.37009543e-01,1
-1.91817040e-01,6.36364085e-01,1
1.23960679e+00,-8.34764352e-03,0
3.50133194e-01,4.88824141e-01,1
-5.72369142e-01,-1.68692734e-01,1
-1.29855594e-01,-1.21069084e+00,0
2.45146264e-01,-9.96318272e-01,0
-3.24208435e-01,-5.15129747e-01,1
-3.05726614e-01,-5.62009983e-01,1
1.23998785e-01,5.35170223e-01,1
-3.37044944e-01,-2.30441312e-01,1
-8.01215431e-01,4.40155386e-01,0
-9.31385156e-01,-3.43749257e-01,0
-9.56083038e-01,2.34145848e-02,0
4.49831679e-01,1.50060350e-01,1
1.61937016e-01,4.43561098e-01,1
9.03925862e-01,-3.75191791e-01,0
2.69306885e-01,-6.84416872e-01,1
-6.62702047e-01,6.79964387e-01,0
8.57197021e-01,6.11516972e-01,0
4.52697406e-01,-9.55236929e-01,0
7.89711868e-02,-5.93189963e-01,1
-5.36301850e-01,-4.20312163e-01,1
-4.84690864e-01,-9.65050252e-02,1
-3.33183982e-01,-1.01818691e+00,0
-8.46241891e-01,-5.98269531e-01,0
5.75850227e-01,2.48567579e-01,1
8.37633304e-01,-4.81098521e-01,0
1.70993729e-01,-1.01950889e+00,0
3.66280844e-01,9.13002228e-01,0
-9.03603177e-01,5.02477483e-01,0
-5.16273853e-01,-4.00466558e-01,1
1.00623369e+00,-1.38282043e-01,0
-2.67372856e-01,-4.90393094e-01,1
6.06435489e-01,-1.92531164e-01,1
-9.36832497e-01,-6.31270328e-01,0
-3.12887112e-01,1.03486652e+00,0
2.25519552e-01,-4.67013315e-01,1
-3.16449411e-01,-1.04174436e+00,0
-4.85562649e-01,1.47644102e-01,1
-6.00705078e-01,2.95852774e-02,1
5.52113851e-01,6.94785006e-02,1
6.28414701e-01,8.43718388e-03,1
2.83779186e-01,-4.93076140e-01,1
-1.23657197e-02,5.63923433e-01,1
4.46683697e-01,2.11247903e-01,1
2.90608127e-01,3.99045699e-01,1
-8.15060864e-01,-6.16514682e-01,0
6.65935570e-01,-8.38824513e-01,0
5.88320826e-01,1.07940608e-01,1
-9.22788485e-01,2.92282603e-01,0
8.57992297e-01,5.33076056e-01,0
-6.70685544e-01,9.42736679e-01,0
-9.48434549e-01,1.78498538e-01,0
8.79922109e-01,-3.29128150e-01,0
-9.39399862e-01,-1.96255275e-01,0
-5.50276840e-01,-1.41705870e-01,1
4.64832941e-01,-9.76406179e-01,0
2.24346933e-01,8.54873078e-01,0
-5.23916108e-01,-3.95932956e-01,1
-6.12752204e-01,8.14272845e-01,0
4.83444460e-01,-7.64833795e-01,0
5.12800878e-01,-7.39797851e-01,0
-4.84257493e-02,-5.95374478e-01,1
-1.97656104e-01,9.88495127e-01,0
6.50838582e-01,-8.18691811e-01,0
8.39314520e-02,-5.56903938e-01,1
-1.02062938e+00,8.86773901e-02,0
-9.38130608e-01,4.41088083e-01,0
7.12514802e-01,-7.14788042e-01,0
4.86149399e-01,-1.63506550e-01,1
-9.36287625e-01,-1.20337001e-01,0
-1.20306852e-02,-1.07225665e+00,0
9.93025925e-01,-1.06765205e-01,0
4.88646916e-01,-8.46137681e-01,0
-1.93536201e-01,6.34545526e-01,1
5.88597551e-01,8.86239747e-01,0
-6.13743181e-01,6.92547818e-01,0
4.75750036e-01,-8.01161695e-01,0
6.94904501e-02,-7.91227372e-01,1
-4.08683940e-02,-5.37664697e-01,1
-9.74805453e-01,-4.28074353e-02,0
3.79736359e-01,7.97640105e-01,0
6.91709144e-01,7.46187815e-01,0
8.96235468e-01,2.09942409e-01,0
3.74877446e-01,-1.13020278e-01,1
-4.66223857e-01,-4.64689896e-03,1
-2.57624685e-01,4.46566984e-01,1
6.98481944e-01,8.97071499e-01,0
5.90256897e-01,1.72745895e-01,1
-4.85886640e-01,8.18352502e-01,0
2.23273074e-02,1.00611574e+00,0
4.25714025e-01,4.42005403e-01,1
-3.70874323e-01,6.27628335e-01,1
5.97322937e-01,5.26115376e-02,1
-3.22656713e-01,4.50827971e-01,1
1.83154682e-01,9.59232342e-01,0
-8.50885955e-01,3.78676107e-01,0
-2.65158312e-01,-8.87798674e-01,0
1.09916081e+00,2.35889956e-01,0
8.41568291e-01,-2.79253523e-01,0
-4.35340104e-01,3.82526521e-01,1
-3.13576243e-01,-5.14749805e-01,1
-4.77833309e-01,9.21070192e-01,0
5.23685567e-01,4.56616296e-01,1
-6.66546742e-02,-1.21036524e+00,0
-6.96004263e-02,-6.40092498e-01,1
-5.64159530e-01,7.61128407e-01,0
-3.11590561e-01,8.87411459e-01,0
1.93817266e-01,-6.39435890e-01,1
2.03420822e-02,-1.04897543e+00,0
2.14073594e-01,1.07535622e+00,0
-1.58807831e-02,-6.91930199e-01,1
6.56659436e-02,6.73273360e-01,1
-8.76775799e-01,3.08544844e-01,0
-4.58694723e-01,2.15438440e-01,1
-5.21480242e-01,2.78421827e-01,1
-4.05793221e-01,-7.10581350e-01,0
-4.96850794e-01,3.66501703e-01,1
3.16258348e-01,6.12207906e-01,1
5.79734686e-01,-2.16650157e-01,1
-3.35059081e-01,-5.26161039e-01,1
4.59242449e-02,1.10601243e+00,0
-7.82702530e-01,-5.00127764e-01,0
4.44329524e-01,2.13391160e-01,1
-7.10367729e-01,7.03317477e-01,0
5.74477773e-01,-8.63232302e-01,0
1.08636679e-01,-5.46909764e-01,1
3.86671273e-02,8.88964103e-01,0
-8.97512756e-01,-2.82042554e-01,0
-5.10533607e-01,1.56511008e-01,1
4.96906695e-01,2.05348236e-01,1
-6.11798529e-02,-5.75123137e-01,1
-1.97828720e-01,6.27413253e-01,1
8.69479602e-01,4.99970584e-01,0
-6.97208191e-01,1.57276948e-01,1
7.20011753e-01,-2.08314712e-01,1
-4.79570924e-01,-8.12944733e-01,0
-5.68692834e-01,3.91908998e-01,1
7.33130504e-01,-2.66587759e-02,1
-1.10153813e+00,4.49611039e-02,0
1.05309999e+00,-4.63533643e-02,0
6.42066938e-01,3.88298205e-01,1
-4.42628694e-01,3.68355499e-01,1
-2.52353665e-01,9.51314181e-01,0
-4.78575934e-02,1.06568582e+00,0
-9.66150749e-01,1.27189827e-01,0
-3.29522022e-02,6.44617783e-01,1
9.95691977e-01,1.49259169e-01,0
1.13884103e+00,-2.76123072e-01,0
-4.84656330e-01,9.42260158e-01,0
2.24762816e-01,-4.72081215e-01,1
9.25206479e-01,-7.08809266e-01,0
-5.99806364e-01,-1.33742097e-01,1
2.46883363e-01,6.89647142e-01,1
-7.89581022e-01,7.46080236e-01,0
3.57165979e-01,1.07549447e+00,0
-5.87416480e-01,-5.24623200e-01,0
-9.76887434e-01,-4.12545802e-01,0
-3.64154746e-01,-8.90361858e-01,0
-1.70089184e-01,-5.34960301e-01,1
2.29163094e-01,6.48559431e-01,1
5.29508230e-01,-8.02586008e-01,0
-1.02173360e+00,-5.34278924e-01,0
7.75404081e-01,-2.34054946e-01,0
-1.13967276e-01,6.47291187e-01,1
-6.86540779e-01,-2.78284074e-01,1
-9.57257661e-01,4.90823744e-01,0
-1.07837944e+00,-1.74214878e-01,0
-5.60012887e-01,4.43888121e-02,1
-7.02639684e-01,1.64963701e-01,1
-3.22746550e-01,-4.64114422e-01,1
-5.39107461e-01,-1.61410416e-01,1
7.92990035e-01,5.62077894e-01,0
2.93791800e-02,9.95393940e-01,0
-6.49500998e-01,-7.10690973e-01,0
5.52779350e-01,8.20690776e-01,0
-4.39485215e-01,4.66898995e-01,1
-5.20239377e-01,-2.70391479e-01,1
-6.23628571e-01,-2.06798016e-01,1
-4.85105249e-01,3.95686012e-01,1
-7.70915194e-01,-5.54057261e-02,0
-2.01844494e-01,-5.22183378e-01,1
4.75831269e-01,-1.00136056e+00,0
-9.55050162e-01,2.82755187e-01,0
4.17227304e-01,-1.21093039e-01,1
7.33513627e-01,8.95839469e-01,0
-4.87587961e-02,-6.05090787e-01,1
4.16470906e-01,-9.27933745e-01,0
3.14334747e-01,-4.15251188e-01,1
7.35678611e-01,-1.55826485e-01,1
3.15524070e-01,-5.57199020e-01,1
4.85449604e-01,-3.92825934e-01,1
-8.93518400e-01,4.56792176e-01,0
-3.55330138e-01,4.24263308e-01,1
6.86333221e-01,-1.94409258e-01,1
-7.85594019e-01,-2.98413070e-01,0
-8.72201079e-01,-7.09100704e-02,0
3.40712634e-01,-5.77848416e-01,1
4.94802569e-01,-4.24939841e-01,1
3.27457027e-01,-9.74942460e-01,0
-9.72202866e-01,-6.82446625e-02,0
-1.52324981e-01,5.26531123e-01,1
7.13136042e-01,7.03884680e-01,0
6.05204236e-02,6.19847313e-01,1
3.46395290e-01,-2.79062946e-01,1
1.09439187e-01,-6.11861106e-01,1
-6.27781689e-02,4.96913523e-01,1
-2.10892849e-01,9.57662887e-01,0
9.83916556e-01,3.12753948e-01,0
7.75165947e-01,-5.66201040e-01,0
-5.07065417e-01,-9.07200207e-01,0
-6.13719391e-01,3.76810634e-01,1
-3.20977033e-01,-4.17148688e-01,1
2.56273708e-01,5.46222335e-01,1
-6.18003916e-01,9.38041005e-02,1
9.64764609e-01,-1.82531784e-01,0
-5.62439763e-01,2.19750731e-01,1
8.77633043e-01,1.24732283e-01,0
2.03008432e-01,4.24207904e-01,1
-4.20814773e-01,4.19348357e-01,1
-9.76735284e-01,-1.66141777e-01,0
-2.62285231e-01,-4.08806017e-01,1
4.07205004e-01,4.49215388e-01,1
-4.66948160e-01,4.34337830e-01,1
3.42635040e-02,6.34546862e-01,1
1.17040095e-01,6.57730881e-01,1
-9.06005115e-02,9.11036107e-01,0
-3.94307489e-01,-7.89166605e-01,0
-5.56949851e-01,-4.51874390e-01,1
6.34350984e-01,-2.99748842e-01,1
-9.20896209e-01,3.26947919e-01,0
-7.67582635e-01,-5.77198767e-01,0
3.11392205e-01,-5.51746231e-01,1
2.10790385e-01,4.41027211e-01,1
6.04283061e-01,6.69258604e-01,0
-3.28805601e-01,-9.81845865e-01,0
-2.70296719e-01,-5.49176716e-01,1
-8.39491328e-01,6.89037233e-01,0
-6.64087295e-01,-1.75932207e-02,1
6.49681249e-01,-2.40109783e-01,1
-2.16997001e-01,3.58410402e-01,1
9.27761582e-01,-2.49298389e-01,0
-5.15421281e-01,2.06781658e-01,1
6.84084861e-01,7.79659021e-01,0
4.41068213e-01,3.68478934e-01,1
5.22175180e-01,3.91583954e-01,1
5.30798982e-01,3.37625497e-01,1
9.01290845e-01,4.04174738e-01,0
4.09504947e-01,-2.10199705e-01,1
9.57181966e-01,-3.07356573e-02,0
6.43210449e-01,-8.57677349e-01,0
5.79312325e-01,-7.49394781e-01,0
-2.87863487e-01,4.55436074e-01,1
-5.79725764e-01,-5.91365006e-02,1
-2.91145807e-01,-9.24405610e-01,0
