# x_1,x_2,Class_label
1.04724070e+02,1.47911191e+02,2
7.90135590e+01,1.81400884e+02,2
-5.74776729e+01,-1.11898435e+02,1
-4.33282172e+02,-1.00068690e+02,0
8.92380015e-01,1.58703306e+02,2
7.80934210e+01,1.41808023e+02,2
-4.08708821e+02,-1.81086695e+02,0
9.92676426e+01,-1.64012325e+02,1
1.06626424e+02,-1.76940598e+02,1
6.41902500e+01,1.50854463e+02,2
-4.16081286e+02,-1.38164105e+02,0
2.42941459e+01,-1.47237612e+02,1
1.32031582e+02,1.74120580e+02,2
-1.65657873e+01,-1.14419823e+02,1
7.47123003e+01,-1.41697075e+02,1
2.82936089e+01,-1.44788903e+02,1
5.55537411e+01,-1.67345483e+02,1
2.27290011e+01,1.74474324e+02,2
1.52646677e+00,-1.33905289e+02,1
5.41604661e+01,1.68803609e+02,2
-4.04718086e+02,-1.61141870e+02,0
8.95056553e+01,1.64214109e+02,2
1.08567429e+02,1.83669923e+02,2
-6.79316140e+01,1.40804012e+02,2
2.29520977e+01,1.58031093e+02,2
8.03749033e+00,1.52000464e+02,2
-4.03051576e+02,-1.51867708e+02,0
4.96369578e+01,1.71820124e+02,2
1.73466127e+01,1.43433820e+02,2
-4.17558893e+02,-1.21336352e+02,0
-3.99594321e+02,-1.67419642e+02,0
-4.23782297e+01,-9.89146315e+01,1
2.31878620e+01,1.37481458e+02,2
-4.23002262e+02,-1.00027706e+02,0
-4.10831185e+02,-1.26989295e+02,0
1.04933955e+02,1.52604107e+02,2
-1.95185933e-01,1.46024506e+02,2
2.41481414e+01,-1.21186298e+02,1
2.50522348e+01,1.79057984e+02,2
2.45436668e+01,1.55893888e+02,2
7.95640531e+01,-1.57491882e+02,1
7.29435718e+01,-1.45113054e+02,1
3.68184241e+01,1.55451273e+02,1
1.49387154e+00,-1.31018412e+02,1
-4.15276443e+02,-1.18401938e+02,0
3.09430047e+01,1.66279341e+02,0
-5.94962434e+01,-6.80793589e+01,1
2.31774408e+01,1.80338884e+02,2
3.53927484e+01,1.58165849e+02,1
2.76823091e+01,-1.47237180e+02,1
8.65619568e+01,1.65663928e+02,2
1.28490211e+02,-1.98017453e+02,1
-4.15809926e+02,-9.93188228e+01,0
1.05350127e+01,-1.21172600e+02,1
1.65733296e+01,-1.27181768e+02,1
-5.52774596e+00,1.82085026e+02,2
-3.96979662e+02,-1.66584476e+02,0
-3.99491173e+02,-1.19868256e+02,0
-3.97904192e+02,-1.41873027e+02,0
6.20160369e+01,-1.45189203e+02,1
1.61937886e+02,-1.92755868e+02,1
7.02261582e+01,1.42064185e+02,2
5.36751521e+01,-1.27382503e+02,1
9.47965437e+01,1.74381327e+02,2
-4.19329086e+02,-1.10073507e+02,1
5.48936182e+01,1.63170859e+02,2
1.15295485e+02,-1.82653864e+02,1
6.21221613e+01,1.88056746e+02,2
-4.48972013e+01,-7.65279254e+01,1
-2.36076512e+01,-1.15517440e+02,2
3.30704894e+01,-1.50452456e+02,1
6.61242916e+01,1.85981476e+02,2
3.71138124e+01,1.73011848e+02,2
3.57757974e+01,1.64077348e+02,2
-4.12545959e+02,-1.33484795e+02,0
1.12110734e+00,-1.24974470e+02,1
4.41274652e+01,-1.57754824e+02,1
2.49298415e+00,-1.22360705e+02,1
4.56104285e+01,-1.50587524e+02,1
3.15482342e+01,1.54506018e+02,2
1.27448452e+01,1.43958261e+02,2
-1.97064384e+01,-1.27728106e+02,1
1.47717223e+01,-1.23609254e+02,1
-7.02881838e+01,-8.11792945e+01,1
4.48014643e+01,1.58763619e+02,2
-4.09508007e+02,-1.28157591e+02,0
7.68674331e+01,-1.49880764e+02,1
-3.36332273e+01,-9.77610754e+01,1
-4.24839664e+02,-1.10533943e+02,1
-4.06378747e+02,-1.79621352e+02,0
1.32616164e+02,-1.96379128e+02,1
-4.17661596e+02,-1.55008202e+02,0
-4.06596147e+02,-1.57030493e+02,0
3.88614861e+01,1.39111276e+02,2
1.01702653e+01,-1.36047442e+02,1
6.56851701e+01,1.36654632e+02,2
1.61749112e+02,-2.05922788e+02,1
3.77163375e+01,-1.29293798e+02,1
-4.25008642e+02,-1.20250197e+02,0
-1.99379267e+00,1.33222872e+02,2
1.89577318e+01,-1.47101211e+02,1
-3.99469708e+02,-1.68591276e+02,0
6.95832288e+01,-1.44375642e+02,1
-4.25467679e+02,-1.06045981e+02,0
6.26998108e+01,-1.84317609e+02,1
3.56741365e+01,-1.43744401e+02,1
2.63081718e+01,1.34559680e+02,2
-3.91358635e+02,-1.84123481e+02,0
4.59810841e+01,-1.21166503e+02,1
-4.07568207e+02,-1.48209887e+02,0
-3.88327314e+01,-1.15478058e+02,1
-4.15534244e+02,-1.31699033e+02,0
3.92958935e+01,-1.47814293e+02,1
5.40053522e+01,1.71216908e+02,0
-4.31130148e+02,-1.24418310e+02,0
8.95433441e+01,1.59626461e+02,2
-1.40682880e+01,1.55650531e+02,2
4.43372048e+01,-1.13918232e+02,1
4.81516332e+01,1.68227558e+02,2
9.43093615e+01,1.57376378e+02,2
-1.34060470e+01,-9.75333443e+01,1
6.92988596e+00,1.61065850e+02,2
-4.04745568e+02,-8.74185810e+01,0
6.08852488e+01,1.80925018e+02,2
-1.10672005e+01,-1.24006782e+02,1
-3.98565156e+02,-1.32087256e+02,0
-1.61116086e+01,1.54479353e+02,2
2.82634537e+01,1.69263039e+02,2
6.40968693e+00,1.76928117e+02,2
4.27131617e+01,-1.07639902e+02,1
-3.96014464e+02,-1.60890755e+02,0
3.33134797e+01,-1.56933668e+02,1
1.38555982e+01,-1.17549288e+02,1
-7.23533759e+00,-1.35560926e+02,1
6.94418863e+01,-1.45442268e+02,1
-7.37925792e+01,-7.77167687e+01,1
1.03264033e+01,1.40088146e+02,2
-4.16565288e+02,-1.25827026e+02,0
4.65538497e+01,-1.50635252e+02,0
-3.23010064e+01,-1.20322350e+02,1
2.00113532e+01,-1.40025811e+02,1
-4.25654747e+02,-1.62892143e+02,0
8.78478016e+01,1.65684236e+02,2
-3.99921641e+02,-1.79996708e+02,0
7.82904335e+01,1.37966364e+02,2
6.04669685e+01,1.62080049e+02,2
-4.09958216e+02,-1.69862544e+02,0
-4.23974489e+02,-6.94569404e+01,0
1.26048114e+02,2.07166983e+02,2
6.01059466e+01,1.76453058e+02,2
3.21776248e+01,1.39087595e+02,2
1.13681948e+02,1.81332803e+02,0
-4.09917138e+02,-1.76431544e+02,0
2.84820273e+01,-1.50917675e+02,1
-4.33940503e+02,-1.48457753e+02,2
5.18542605e+01,-1.32659584e+02,1
1.47360375e+01,1.43296360e+02,2
-4.47798940e+01,1.43158258e+02,2
-4.20906386e+02,-7.93168864e+01,0
4.18198233e+01,1.73397453e+02,2
6.08415578e+01,1.57496346e+02,2
7.51900701e+01,-1.68851146e+02,1
-3.97420680e+02,-1.42233850e+02,0
-4.32016340e+02,-1.27710729e+02,0
2.21995997e+01,-1.48572614e+02,1
-4.25283895e+02,-9.20496212e+01,0
7.52719025e+00,1.39805828e+02,2
4.16736790e+01,-1.42281916e+02,1
-4.05037851e+02,-1.87579046e+02,0
7.43573921e+01,-1.72724525e+02,1
-3.99125479e+02,-1.12737892e+02,0
-4.20901792e+02,-1.08550602e+02,0
-4.05438665e+02,-1.94824873e+02,0
3.10692753e+01,1.81242974e+02,2
7.99002519e+01,-1.73449795e+02,1
1.59115014e+00,1.32385399e+02,2
-1.38612938e+01,-1.20250232e+02,1
-4.17745353e+02,-1.49306434e+02,0
-2.90242265e+01,1.44360554e+02,2
4.68640087e+01,-1.50409283e+02,1
9.80555910e+01,-1.80176283e+02,1
2.10934313e+02,-1.94329733e+02,1
-4.08929238e+02,-1.27107537e+02,0
1.79213197e+01,1.61447592e+02,2
5.88707224e+01,1.80337856e+02,2
-4.17356378e+02,-1.46022971e+02,0
-4.05866998e+02,-1.20808621e+02,0
-4.04783261e+02,-1.81158947e+02,0
-3.82173257e+02,-1.35661865e+02,0
-3.96243922e+02,-1.26695948e+02,0
-4.05106479e+02,-1.53450636e+02,0
5.68148814e+01,-1.50378844e+02,1
-2.25386165e+01,-1.09044694e+02,1
-4.37003773e+02,-1.90867714e+02,0
-2.72434654e+01,1.38896417e+02,2
-4.07807640e+02,-1.53676934e+02,2
1.49633145e+02,1.75767350e+02,2
4.48752756e+01,-1.38597383e+02,1
-3.75999909e+02,-1.25154962e+02,0
2.17526602e+01,1.49531803e+02,2
-4.32676430e+02,-9.75439976e+01,0
8.60966591e+01,1.81575523e+02,2
-3.44968125e+01,-1.31562387e+02,1
4.73840081e+01,-1.43033558e+02,1
-4.23855466e+02,-1.13993848e+02,0
-4.11016272e+02,-1.72148432e+02,0
1.24411416e+02,1.79264533e+02,2
-4.17479840e+02,-1.17144243e+02,0
6.43375331e+01,-1.64537470e+02,1
4.48398810e+01,-1.31399082e+02,1
1.14290139e+02,1.81213360e+02,2
-4.04188005e+02,-1.70081615e+02,0
-4.13795561e+02,-1.50016060e+02,0
-3.94413749e+02,-1.97943721e+02,0
3.07686396e+01,-1.32196775e+02,1
-4.06657785e+02,-1.15456653e+02,0
8.58683062e+01,-1.48841565e+02,1
-4.03896582e+02,-1.21903609e+02,0
3.97870915e+01,1.42245733e+02,2
9.46257070e+01,-1.73954347e+02,1
-3.96223239e+02,-1.66371104e+02,0
9.35079099e+01,1.33581577e+02,2
4.72332320e+01,-1.38089162e+02,2
1.37090577e+00,-1.34862094e+02,1
1.02743209e+02,1.61457298e+02,2
2.82060568e+01,1.42610708e+02,2
-4.06915283e+02,-1.55561851e+02,0
-2.80991569e+00,-1.20814779e+02,1
-1.22078739e+01,1.28932675e+02,2
4.81384359e+01,-1.62353523e+02,1
-4.06029949e+02,-1.58888813e+02,0
-4.00069064e+02,-1.48222304e+02,0
-9.35443792e+00,1.48459357e+02,2
-4.03347700e+02,-1.27976015e+02,0
6.25919649e+01,1.55994657e+02,2
-4.05516009e+02,-1.87880987e+02,0
-4.11695680e+02,-1.23237380e+02,0
-2.57195995e+01,-1.16831550e+02,1
1.01981248e+01,1.60338078e+02,2
7.49361776e+01,-1.58622100e+02,1
4.93269547e+01,1.56877979e+02,2
9.82013156e+01,-1.76529144e+02,1
5.47512731e+01,-1.58455439e+02,1
-2.56158892e+01,1.44595984e+02,2
-3.78750966e+02,-1.83082633e+02,0
-3.95558937e+02,-1.90078184e+02,0
-3.93247565e+02,-1.31407460e+02,0
6.40892522e+01,1.86443763e+02,2
4.37115149e+01,1.54060349e+02,2
2.60324299e+01,-1.59938070e+02,1
-3.94280425e+02,-1.26509158e+02,0
-4.06344551e+02,-1.67184482e+02,0
-8.67772661e+00,-1.36920035e+02,1
5.01708355e+01,1.57373886e+02,2
4.48900047e+01,-1.57395957e+02,1
-1.84905612e+00,-1.07217982e+02,1
-8.28543401e+00,1.64558929e+02,2
7.67633566e+00,-1.16819331e+02,1
-4.05004619e+02,-1.69495154e+02,0
-3.91614583e+02,-2.15219041e+02,0
1.67692922e+01,1.40287653e+02,2
1.09824749e+01,1.66062193e+02,2
-3.47187919e+01,-1.12798055e+02,1
-4.07065002e+02,-1.54490858e+02,0
-4.21654853e+02,-9.63122931e+01,0
5.29690095e+01,-1.44709917e+02,1
5.12361552e+01,1.58491721e+02,2
-4.09560715e+02,-1.31783259e+02,0
5.89612043e+01,-1.47673248e+02,1
-4.24060593e+02,-9.90588253e+01,0
1.08894633e+02,-1.65447821e+02,1
-5.73201528e+01,1.62745050e+02,2
1.35997893e+02,1.70001050e+02,2
1.97058994e+01,1.57676538e+02,2
1.97665310e+01,-1.34833166e+02,1
-3.97103498e+02,-1.68632727e+02,0
-1.33425718e+00,1.48661107e+02,2
8.83745764e+00,1.62937400e+02,2
-4.38439923e+02,-8.20834240e+01,0
2.02441718e+01,1.54928272e+02,2
-3.98359550e+02,-1.88478989e+02,0
-4.48581065e+02,-6.04603614e+01,0
-4.23092321e+02,-1.56084897e+02,0
5.39177960e+01,-1.62433466e+02,1
5.56482594e+01,1.55697950e+02,2
1.29102702e+01,-1.35121184e+02,1
-4.10182562e+02,-1.60972207e+02,0
-7.57949923e+01,1.23164478e+02,2
-4.13202422e+02,-1.61367935e+02,0
8.05954987e+01,1.77301187e+02,2
2.71727082e+01,1.41086129e+02,2
-4.06978472e+02,-1.17740540e+02,0
-1.15036481e+01,1.44145434e+02,2
4.72552540e+01,-1.64815146e+02,1
6.11701704e+01,1.72433910e+02,2
7.34187240e+01,1.59931746e+02,2
-4.15078938e+02,-1.71429421e+02,0
-4.08921421e+02,-1.51186613e+02,0
2.23118340e+01,1.76362313e+02,2
-4.18336946e+02,-1.07910616e+02,0
-1.17066662e+01,-1.25405013e+02,1
1.46800615e+02,-1.86098523e+02,1
4.41874512e+01,1.54039000e+02,2
4.14188400e+01,-1.37242028e+02,1
-4.71095300e+00,-1.24217145e+02,1
-3.99834330e+02,-1.62976763e+02,0
6.43630117e+01,1.78956737e+02,2
2.22739203e+01,1.42289205e+02,2
-4.36022926e+02,-8.21528007e+01,0
3.37057317e+01,-1.49779649e+02,1
2.16732950e+01,-1.44149132e+02,1
-4.10817989e+02,-1.25035680e+02,0
7.48133029e+01,1.52530120e+02,2
-4.05137287e+02,-1.40857053e+02,0
-4.32489546e+02,-1.02112257e+02,0
3.18234458e+01,1.69831823e+02,2
4.69237148e+00,1.46122695e+02,2
7.17066575e+01,-1.47772236e+02,1
-3.97999251e+01,1.47551233e+02,2
-3.90462569e+02,-1.77696928e+02,2
1.33918376e+01,1.42030011e+02,2
-2.16716828e+01,-1.23039890e+02,1
-2.18815160e+01,1.34992175e+02,2
8.02876146e+01,-1.78835986e+02,1
-4.11788078e+02,-9.94577058e+01,0
-4.25794032e+02,-1.53702211e+02,0
-5.04020613e+01,1.33818656e+02,2
7.71421895e+01,1.55785013e+02,2
5.08300939e+01,1.66087180e+02,2
-3.42030277e+01,1.49488127e+02,2
-4.18644801e+02,-1.44055469e+02,0
-1.16240264e+01,-1.00959284e+02,1
-3.92590678e+02,-1.76780888e+02,0
8.73927034e+01,1.79682992e+02,2
-4.15105766e+02,-9.53587176e+01,0
1.09218294e+01,1.60249793e+02,2
-4.10835326e+02,-1.53814033e+02,0
1.81574771e+01,-1.58043941e+02,1
-4.19840141e+02,-1.12168635e+02,0
1.17929277e+02,1.51435065e+02,2
-3.86101162e+02,-2.08628075e+02,0
-2.80691921e+01,-1.16494305e+02,1
-4.29833184e+02,-3.62155934e+01,0
4.89053976e+01,-1.42384310e+02,1
-3.94026848e+02,-1.44619996e+02,0
-1.79460691e+01,1.59482570e+02,2
-4.04215731e+02,-1.64092708e+02,0
4.09495460e+01,1.49306255e+02,2
-3.98680864e+02,-1.69004549e+02,0
5.54816066e+01,-1.58006010e+02,1
2.38259292e+00,-1.14390377e+02,1
-4.38354555e+02,-1.37347934e+02,0
5.49101680e+01,-1.60941525e+02,1
2.03219631e+01,-1.38799523e+02,1
7.36724478e+01,1.74149722e+02,2
-4.08213536e+02,-1.56771520e+02,0
-2.21386237e+01,-1.23723646e+02,1
-2.16308232e+01,1.62816106e+02,2
8.63363195e+01,1.76175022e+02,2
-4.19436569e+02,-1.40697614e+02,0
-1.54077818e+01,1.63876532e+02,2
9.96531827e+01,-1.71161361e+02,1
-4.02304867e+02,-1.45224250e+02,0
-3.79427027e+02,-2.04270015e+02,0
-4.05125991e+02,-1.77728381e+02,0
1.11232104e+02,1.88242326e+02,2
9.36784312e+01,1.66285278e+02,2
-3.92753121e+02,-1.47845406e+02,0
-4.34494661e+02,-6.84038297e+01,0
-4.23720242e+02,-1.37767972e+02,0
2.56812202e+01,1.71866880e+02,2
2.53585556e+01,-1.57658532e+02,1
1.43703912e+01,-1.25478622e+02,1
-4.25286047e+02,-7.65346547e+01,0
3.45750407e+01,1.46375112e+02,2
-2.86382199e+01,-1.09697105e+02,1
4.53897372e+00,-1.30182608e+02,1
6.89659087e+01,-1.78643141e+02,1
-3.99251981e+02,-1.56066523e+02,0
-4.11613937e+02,-1.22508958e+02,0
-4.25434814e+02,-1.34244215e+02,0
1.03446242e+02,1.92276171e+02,2
4.77442747e+01,1.52366017e+02,2
7.31469760e+00,-1.04275752e+02,1
3.74330364e+01,1.47308561e+02,2
9.52930418e+01,1.67411027e+02,2
-1.24062261e+01,-1.14789542e+02,1
3.14325557e+01,-1.47070874e+02,1
-4.12409410e+02,-8.71655597e+01,0
5.87585222e+01,1.71304666e+02,2
-4.68176098e+01,-9.67686394e+01,1
-4.14424990e+02,-1.71515706e+02,0
-4.04946698e+02,-1.82070332e+02,0
-2.01404692e+01,-1.13931604e+02,1
8.90685272e+01,1.44484627e+02,2
4.30105977e+01,-1.40084984e+02,1
1.24611799e+02,-1.52168779e+02,1
-3.95541446e+02,-1.16277752e+02,0
-4.25870272e+02,-1.13639881e+02,0
-4.16624531e+02,-1.34839996e+02,0
6.05384309e+01,-1.42567199e+02,1
-7.20682715e+00,-1.14524536e+02,1
-4.18867741e+02,-7.21710587e+01,0
1.98404818e+01,1.36112467e+02,2
1.10457296e+02,1.49778501e+02,2
-4.08772154e+02,-1.20834569e+02,0
-3.99706664e+01,-1.17091858e+02,1
-1.86465093e+01,1.72913239e+02,2
3.41187441e+01,-1.47736594e+02,1
-4.23018491e+02,-9.58119580e+01,0
2.84488618e+00,-1.58625862e+02,2
6.45917288e+01,-1.48227689e+02,1
2.20443339e+01,1.52201410e+02,2
5.72749553e+01,1.28544673e+02,2
4.91973274e+01,1.74276586e+02,2
1.67045032e+01,-1.34493166e+02,1
9.84413071e+01,1.75842904e+02,2
-4.14174775e+02,-1.43698104e+02,0
-4.01893978e+02,-1.28503181e+02,0
6.22972513e+01,1.51330567e+02,2
8.63953747e+01,-1.61107162e+02,1
4.66566203e+01,-1.39002088e+02,1
3.09517280e+01,-1.46649088e+02,1
1.19266135e+01,-1.73944658e+02,1
1.78795757e+01,1.61030248e+02,2
5.82332140e+01,1.72687070e+02,2
4.51336259e+01,-1.49625472e+02,1
2.41820032e+01,-1.46948751e+02,1
-4.04315007e+02,-1.12829459e+02,0
5.45523611e+01,-1.55926401e+02,1
-3.93200728e+02,-1.53278218e+02,0
3.93803034e+01,1.66145900e+02,2
2.27053575e+01,1.79749053e+02,2
3.07260626e+01,-1.10224601e+02,1
-4.02210086e+02,-1.70441814e+02,0
2.39064379e+01,1.74699468e+02,2
3.05489073e+01,-1.42777197e+02,1
5.72379757e+01,-1.79504250e+02,1
7.40082735e+01,-1.80979399e+02,1
6.19939571e+01,1.76793459e+02,2
-1.53795665e+01,1.32614441e+02,2
-4.22770236e+02,-5.84001198e+01,0
-4.09379804e+02,-1.27866237e+02,0
-3.93908023e+02,-1.55851505e+02,0
-3.98579424e+02,-1.35675419e+02,0
-4.11270098e+02,-1.07753362e+02,0
-4.02029758e+02,-1.87858360e+02,0
-4.29751506e+02,-1.10064581e+02,0
2.41257655e+01,1.63057861e+02,2
-4.14462885e+02,-1.55248682e+02,0
2.17966415e-01,1.56242179e+02,2
-6.35838031e+01,-7.26351652e+01,1
-2.90511151e+01,1.35943201e+02,2
-4.16511479e+02,-1.50510460e+02,0
-1.05134993e+00,1.48086133e+02,2
-6.33060106e+00,-9.86415478e+01,1
-4.22177772e+02,-2.37293258e+01,0
-4.35634289e+02,-1.15402207e+02,1
-3.08700153e+01,-1.49590190e+02,1
7.59146296e+01,-1.64645667e+02,1
5.05029317e+01,-1.54222704e+02,1
-4.04336214e+02,-1.68086619e+02,0
-3.91116409e+02,-1.49286673e+02,0
-4.17675412e+02,-1.25032399e+02,0
-4.21632267e+02,-1.41457991e+02,0
2.09309145e-01,-1.38095680e+02,1
-4.00806193e+02,-1.30085662e+02,0
-4.89703998e+00,1.44659672e+02,2
-3.89582886e+02,-1.93738672e+02,0
8.10001182e+01,-1.66868361e+02,1
-1.54774556e+01,1.49154023e+02,2
-4.05268763e+02,-1.27724985e+02,0
4.02496851e+01,1.49528314e+02,2
7.35672697e+01,-1.65884929e+02,1
-4.23719484e+02,-1.24310751e+02,0
6.64682192e+01,-1.38779758e+02,1
-1.32226681e+01,-1.08139732e+02,1
-4.21244190e+02,-1.22413197e+02,0
-2.86841200e+01,1.53988265e+02,2
2.02074192e+01,1.52434372e+02,2
-4.09994873e+02,-1.68899583e+02,0
9.50030198e+01,-1.57984079e+02,1
1.92244474e+01,-1.29957616e+02,0
1.98452344e+01,-1.14891058e+02,1
6.37132093e+01,1.65574238e+02,2
8.04909271e+01,1.75362066e+02,2
-4.19781184e+02,-1.19723865e+02,0
-1.23149138e+01,-1.34379391e+02,1
-4.46714704e+01,-1.13808948e+02,1
4.02456517e+01,-1.37302237e+02,1
-4.19355893e+02,-9.33768721e+01,0
-4.19735055e+02,-9.02147321e+01,0
-4.01814602e+02,-8.41554605e+01,0
6.73051494e+01,-1.51628838e+02,1
1.10859718e+02,1.55444900e+02,2
4.75392574e+01,1.55894777e+02,2
1.50436528e+02,-1.82541795e+02,1
-4.13148578e+02,-1.48925823e+02,0
-4.02187302e+02,-1.92194600e+02,0
-5.51394654e+00,-1.10556211e+02,1
-4.13131465e+02,-1.37474799e+02,0
-2.69124391e+01,1.30831722e+02,2
4.36283316e+01,-1.17002432e+02,1
1.09387855e+02,-1.83650609e+02,1
-3.95699515e+02,-2.07718949e+02,0
3.16198417e+01,1.48002253e+02,2
9.22238918e+01,-1.69605336e+02,1
-4.81672065e+00,1.52742289e+02,2
-4.07106333e+02,-1.21624946e+02,0
-4.15830222e+02,-1.31999335e+02,0
1.15207482e+02,1.98330459e+02,2
5.30119405e+01,-1.55078612e+02,1
-4.43246866e+02,-1.05351758e+02,0
-4.00428928e+02,-1.71634895e+02,0
1.09859969e+01,1.55032858e+02,2
4.07147457e+01,-1.66853111e+02,1
8.89956824e+01,1.86665136e+02,2
1.75174356e+01,-1.37153176e+02,1
-4.06962341e+02,-1.29584440e+02,0
-4.02922844e+02,-1.78506366e+02,0
-3.88386776e+02,-1.97762628e+02,0
1.77821868e+01,-1.47460728e+02,1
3.51363852e+01,-1.20899859e+02,1
-1.33938743e+01,1.42902742e+02,2
2.47382948e+01,1.60763619e+02,2
7.64012018e+01,1.63331139e+02,2
-4.15282812e+02,-1.50228245e+02,0
-4.19162121e+02,-1.44731717e+02,0
3.68591982e+01,1.58082767e+02,2
-4.33089538e+02,-1.50574228e+02,0
-4.00606339e+02,-1.61940483e+02,0
-3.96899332e+02,-1.63430807e+02,0
-4.17289987e+02,-1.62511638e+02,0
7.47243347e+01,1.80724132e+02,2
1.54773587e+01,1.56404279e+02,2
7.29651135e+00,-1.52567768e+02,1
3.21330906e+01,1.71029135e+02,2
-6.15026549e+01,1.60297832e+02,2
-4.03891214e+02,-1.57442536e+02,0
-3.99801417e+02,-1.75631896e+02,0
3.78031920e+01,-1.56342487e+02,1
-3.94316604e+02,-1.19712339e+02,0
5.43293677e+01,1.87443508e+02,2
3.04400814e+01,-9.88679159e+01,1
-6.74533093e+00,1.49337692e+02,2
9.00329970e+01,-1.66542633e+02,1
-6.51159664e+01,-9.74645290e+01,1
3.49599256e+01,1.29922517e+02,2
5.89696159e+00,1.56778243e+02,1
-3.63284784e+01,1.67486433e+02,2
7.95099431e+01,-1.69774326e+02,1
5.95657814e+01,1.55023559e+02,2
-3.95039605e+02,-1.54814868e+02,0
2.77685371e+01,1.63742048e+02,0
-4.12252060e+02,-1.40728383e+02,0
1.37536642e+01,-1.36666673e+02,1
2.63870037e+01,-1.61348499e+02,1
1.13025941e+02,-1.85444134e+02,1
-4.17909305e+02,-1.12752903e+02,0
-3.99883118e+02,-1.59519456e+02,0
7.37354972e+01,1.74702646e+02,2
5.34156800e+01,-1.83566644e+02,1
-3.88129148e+02,-1.95149291e+02,0
-3.57661010e+01,1.35357424e+02,2
4.97677666e+00,1.54659618e+02,2
1.44508245e+02,-1.80322250e+02,1
4.09390720e+01,-1.36107030e+02,1
1.13736949e+02,-1.62269849e+02,1
6.57150258e+01,-1.57204309e+02,1
-4.06192428e+02,-1.68581857e+02,0
2.29454341e+01,-1.62772753e+02,1
-4.48757601e+00,1.58112861e+02,2
7.85885635e+01,1.64335877e+02,2
-3.46861490e+01,-1.00306632e+02,0
8.79521152e+00,1.36279697e+02,2
1.18442917e+02,-1.92324502e+02,1
1.65665794e+01,-1.32036127e+02,1
2.10447066e+01,-1.43372649e+02,1
-9.66719614e+00,-1.24852315e+02,1
7.58374180e+01,-1.77414950e+02,1
-3.00768321e+01,1.57941757e+02,2
-4.12955269e+02,-1.61170091e+02,0
-1.33182363e+01,1.52401959e+02,2
-2.43273684e+01,-1.26567034e+02,1
-4.03167078e+02,-2.02680165e+02,0
-4.24822543e+02,-1.20052540e+02,0
-4.12338546e+02,-1.14179386e+02,0
8.90409668e+01,1.65331086e+02,2
9.04275476e+01,-1.61635050e+02,0
-1.33963639e+01,1.42038913e+02,2
-8.91112924e+00,1.53206132e+02,2
9.58204109e+01,1.67534455e+02,2
3.98637998e+01,-1.43770265e+02,1
-4.30838339e+02,-1.03125069e+02,0
-3.98096434e+02,-1.54252861e+02,0
-6.32429811e-01,-1.31740744e+02,1
-1.14633788e+01,1.37698213e+02,2
-4.17146138e+02,-1.14747483e+02,0
4.02355841e+01,1.71420673e+02,2
4.02026266e+01,1.39184478e+02,2
-4.14610224e+02,-1.16354375e+02,1
-4.49170026e+02,-4.00228971e+01,0
3.99003023e+01,1.62315375e+02,2
1.00860072e+02,1.61390584e+02,2
5.74126369e+01,1.65743383e+02,2
2.20939963e+01,1.44212223e+02,2
2.48526402e+01,-1.45590859e+02,1
8.10936983e+01,-1.72929896e+02,1
-3.94601311e+02,-1.76167185e+02,0
-4.02117380e+02,-1.43978076e+02,0
1.19392990e+00,1.60287178e+02,2
4.04813212e+01,1.73515246e+02,2
3.85520580e+01,-1.30325855e+02,1
-3.93599311e+02,-2.00728101e+02,1
-4.46280597e+02,-7.54606754e+01,0
3.79344004e+01,1.69638898e+02,2
-1.06671938e+01,-1.36007275e+02,1
6.12192068e+01,-1.67540236e+02,1
-4.08799373e+02,-1.14259026e+02,0
1.41100018e+02,-2.03365739e+02,1
2.23764580e+01,1.34177180e+02,2
2.06995411e+01,1.59294411e+02,2
-4.09319814e+01,1.40336491e+02,1
1.38384668e+01,-1.31763330e+02,1
1.06595675e+02,1.93988156e+02,2
-3.88441748e+02,-1.38355012e+02,0
2.04472404e+01,-1.54656484e+02,1
-4.12173693e+02,-1.64714559e+02,0
-4.34463931e+02,-5.13704745e+01,0
3.01248266e+01,1.44929052e+02,2
-3.92735509e+02,-1.46653004e+02,0
1.21387390e+02,1.61583745e+02,2
8.34741431e+01,-1.77820247e+02,1
-4.08240061e+02,-1.75683503e+02,0
-4.25033803e+02,-8.43502429e+01,0
-2.12671766e+01,-1.26113745e+02,2
3.57138190e+01,-1.48208434e+02,1
-4.10961252e+02,-1.20340745e+02,0
9.33169845e+00,-1.39270069e+02,1
9.56134785e+00,-1.27640385e+02,1
8.10699902e+00,-1.25187692e+02,1
1.12896452e+01,-1.26865345e+02,1
9.99442305e+01,1.84357877e+02,2
3.47556459e+01,1.58623223e+02,1
-3.97912443e+02,-1.25964075e+02,0
1.06240113e+02,-1.74649717e+02,0
8.36215885e+01,-1.51311224e+02,1
3.85969692e+01,1.75620118e+02,2
2.42843502e+01,-1.32369222e+02,1
1.08417648e+02,1.73847531e+02,2
-4.02453795e+02,-1.55922441e+02,0
6.00847227e+01,1.41455889e+02,2
4.11845704e+01,-1.48136401e+02,1
1.12227870e+01,-1.33925519e+02,1
-3.85495189e+02,-1.38464992e+02,0
2.50635706e+01,1.80692167e+02,2
-3.85940124e+02,-1.52141151e+02,0
-4.10784749e+02,-1.71168917e+02,0
1.56454652e+01,-1.36931629e+02,1
4.83809324e+01,-1.32426065e+02,1
-3.87976618e+02,-1.71464536e+02,0
